Time, Queue-Density
329.6, 0.235975, 0.0461866
329.667, 0.237629, 0.0468703
329.733, 0.238099, 0.031708
329.8, 0.240153, 0.0477242
329.867, 0.242107, 0.0480863
329.933, 0.241961, 0.0316513
330, 0.239037, 0.0475783
330.067, 0.234784, 0.0451652
330.133, 0.232095, 0.0290734
330.2, 0.229544, 0.0449922
330.267, 0.226572, 0.044341
330.333, 0.226218, 0.0298111
330.4, 0.22411, 0.0448112
330.467, 0.220627, 0.0435762
330.533, 0.219651, 0.0283978
330.6, 0.21416, 0.0415928
330.667, 0.212196, 0.0414361
330.733, 0.210815, 0.0271521
330.8, 0.210647, 0.0384069
330.867, 0.212512, 0.037226
330.933, 0.21349, 0.0249687
331, 0.212806, 0.0333942
331.067, 0.215117, 0.0340833
331.133, 0.21659, 0.0227393
331.2, 0.219919, 0.0324917
331.267, 0.224453, 0.0313513
331.333, 0.226728, 0.0214612
331.4, 0.227788, 0.0359992
331.467, 0.231276, 0.0400282
331.533, 0.231811, 0.0258739
331.6, 0.233514, 0.0414685
331.667, 0.232703, 0.0456299
331.733, 0.232317, 0.0321566
331.8, 0.232027, 0.0486754
331.867, 0.230085, 0.0500562
331.933, 0.228196, 0.0337644
332, 0.226439, 0.0511993
332.067, 0.225637, 0.0509533
332.133, 0.224926, 0.0333726
332.2, 0.22184, 0.0496914
332.267, 0.219643, 0.0501238
332.333, 0.218227, 0.0335834
332.4, 0.218354, 0.0474458
332.467, 0.218389, 0.0474215
332.533, 0.217579, 0.0323809
332.6, 0.216679, 0.046446
332.667, 0.214563, 0.0473324
332.733, 0.214244, 0.0331132
332.8, 0.212274, 0.0474026
332.867, 0.213401, 0.0475404
332.933, 0.213052, 0.0335293
333, 0.212096, 0.0471999
333.067, 0.212315, 0.0477863
333.133, 0.210864, 0.0339239
333.2, 0.208826, 0.0481025
333.267, 0.208659, 0.0482673
333.333, 0.209366, 0.0342806
333.4, 0.210909, 0.0483646
333.467, 0.211685, 0.0471378
333.533, 0.213539, 0.0332915
333.6, 0.215209, 0.0466163
333.667, 0.216987, 0.0469
333.733, 0.21753, 0.033378
333.8, 0.220767, 0.0474269
333.867, 0.225191, 0.0474891
333.933, 0.225529, 0.0344589
334, 0.226212, 0.0494617
334.067, 0.225126, 0.0479836
334.133, 0.224156, 0.0321755
334.2, 0.220735, 0.0448058
334.267, 0.217025, 0.0417117
334.333, 0.215755, 0.0274439
334.4, 0.213436, 0.0359316
334.467, 0.209991, 0.0330429
334.533, 0.208367, 0.0207397
334.6, 0.205178, 0.0309703
334.667, 0.202992, 0.0279087
334.733, 0.20293, 0.0182833
334.8, 0.200482, 0.0236365
334.867, 0.19759, 0.0207397
334.933, 0.196144, 0.011752
335, 0.192564, 0.0157702
335.067, 0.189735, 0.0122573
335.133, 0.188989, 0.00721497
335.2, 0.186516, 0.0110954
335.267, 0.184092, 0.00937676
335.333, 0.182795, 0.00647456
335.4, 0.180712, 0.00904708
335.467, 0.178307, 0.00876065
335.533, 0.177402, 0.00598275
335.6, 0.176991, 0.0083364
335.667, 0.177921, 0.00735278
335.733, 0.178012, 0.00586925
335.8, 0.178299, 0.0076176
335.867, 0.17831, 0.0076203
335.933, 0.17795, 0.00615839
336, 0.177553, 0.00817696
336.067, 0.176521, 0.00833369
336.133, 0.175964, 0.0065232
336.2, 0.176456, 0.0101388
336.267, 0.180904, 0.0142219
336.333, 0.184406, 0.0106225
336.4, 0.193626, 0.0178293
336.467, 0.205364, 0.0199884
336.533, 0.211663, 0.0139652
336.6, 0.225423, 0.0236716
336.667, 0.240302, 0.0257118
336.733, 0.248146, 0.0191967
336.8, 0.264425, 0.029757
336.867, 0.280414, 0.0316378
336.933, 0.28865, 0.022161
337, 0.304001, 0.0331997
337.067, 0.319212, 0.0345211
337.133, 0.326508, 0.0251173
337.2, 0.339876, 0.0368423
337.267, 0.353204, 0.0414928
337.333, 0.359114, 0.0261036
337.4, 0.368744, 0.0365207
337.467, 0.380531, 0.0361343
337.533, 0.388541, 0.0270548
337.6, 0.394094, 0.0387149
337.667, 0.401993, 0.0442545
337.733, 0.405146, 0.0367936
337.8, 0.409643, 0.0539934
337.867, 0.412239, 0.0596356
337.933, 0.413323, 0.0461055
338, 0.415331, 0.0673856
338.067, 0.419841, 0.0710093
338.133, 0.422038, 0.053307
338.2, 0.425964, 0.074298
338.267, 0.430447, 0.07526
338.333, 0.431069, 0.0567253
338.4, 0.433936, 0.0809157
338.467, 0.436484, 0.082229
338.533, 0.437908, 0.0586061
338.6, 0.437449, 0.0809401
338.667, 0.437338, 0.0820804
338.733, 0.438392, 0.0599545
338.8, 0.438184, 0.0839936
338.867, 0.435246, 0.0838936
338.933, 0.425959, 0.059133
339, 0.424854, 0.0802699
339.067, 0.397402, 0.0806428
339.133, 0.390781, 0.0580656
339.2, 0.379353, 0.0821155
339.267, 0.353269, 0.0814211
339.333, 0.348088, 0.0570064
339.4, 0.338009, 0.0814075
339.467, 0.316645, 0.0818669
339.533, 0.309538, 0.0549148
339.6, 0.301607, 0.0752654
339.667, 0.291317, 0.0753464
339.733, 0.285778, 0.0531476
339.8, 0.282013, 0.0751735
339.867, 0.278565, 0.069388
339.933, 0.276982, 0.0433547
340, 0.274569, 0.0577711
340.067, 0.271545, 0.052799
340.133, 0.26918, 0.0340049
340.2, 0.264633, 0.0463839
340.267, 0.258453, 0.0401741
340.333, 0.256272, 0.0245309
340.4, 0.251432, 0.0351372
340.467, 0.247198, 0.0326511
340.533, 0.243936, 0.0168944
340.6, 0.236473, 0.0308487
340.667, 0.23524, 0.0198263
340.733, 0.233381, 0.0113143
340.8, 0.229201, 0.0187697
340.867, 0.227088, 0.0185373
340.933, 0.226218, 0.0122006
341, 0.22237, 0.0163215
341.067, 0.220643, 0.0161756
341.133, 0.21973, 0.0109954
341.2, 0.215936, 0.0131167
341.267, 0.210593, 0.0109711
341.333, 0.208848, 0.0068961
341.4, 0.202584, 0.00830127
341.467, 0.198806, 0.00651509
341.533, 0.196834, 0.00308325
341.6, 0.191959, 0.00272656
341.667, 0.186, 0.000105387
341.733, 0.18372, 0
341.8, 0.180155, 0.000978209
341.867, 0.178883, 0.00347507
341.933, 0.178747, 0.0035075
342, 0.178448, 0.00673397
342.067, 0.179215, 0.00889035
342.133, 0.180374, 0.00787972
342.2, 0.182344, 0.0125113
342.267, 0.183906, 0.0148542
342.333, 0.18363, 0.0100604
342.4, 0.182995, 0.0136976
342.467, 0.182236, 0.0129491
342.533, 0.181874, 0.00859851
342.6, 0.180534, 0.0113224
342.667, 0.178774, 0.00984154
342.733, 0.177775, 0.00560173
342.8, 0.176115, 0.00751492
342.867, 0.174618, 0.00643402
342.933, 0.17391, 0.00318864
343, 0.17274, 0.00506669
343.067, 0.171443, 0.00385879
343.133, 0.170827, 0.0013268
343.2, 0.16966, 0.00209153
343.267, 0.168857, 0.00105928
343.333, 0.16853, 0.000178348
343.4, 0.168241, 0.000194561
343.467, 0.168174, 0
343.533, 0.168241, 0
343.6, 0.168368, 0
343.667, 0.16832, 0
343.733, 0.168274, 0
343.8, 0.168228, 0
343.867, 0.168236, 0
343.933, 0.167455, 0.000961996
344, 0.167552, 0
344.067, 0.167541, 2.70224e-06
344.133, 0.167771, 1.08089e-05
344.2, 0.167906, 2.70224e-06
344.267, 0.167844, 2.70224e-06
344.333, 0.167647, 0
344.4, 0.167628, 1.08089e-05
344.467, 0.167579, 0
344.533, 0.167674, 0
344.6, 0.167712, 2.70224e-06
344.667, 0.167771, 0
344.733, 0.167879, 0
344.8, 0.167925, 0
344.867, 0.167866, 0
344.933, 0.167868, 0
345, 0.167876, 0
345.067, 0.167987, 0
345.133, 0.168063, 0
345.2, 0.168084, 7.29604e-05
345.267, 0.168182, 0.000170241
345.333, 0.168211, 6.48536e-05
345.4, 0.168271, 0.000240499
345.467, 0.168303, 7.29604e-05
345.533, 0.168236, 0
345.6, 0.167844, 0.0004837
345.667, 0.167855, 5.40447e-06
345.733, 0.167679, 0
345.8, 0.16753, 2.16179e-05
345.867, 0.167601, 2.70224e-06
345.933, 0.167541, 0
346, 0.167595, 2.70224e-06
346.067, 0.167574, 1.62134e-05
346.133, 0.167563, 0
346.2, 0.167636, 0
346.267, 0.167622, 0
346.333, 0.167636, 0.00174835
346.4, 0.167576, 2.70224e-06
346.467, 0.16762, 2.70224e-06
346.533, 0.167714, 0
346.6, 0.167676, 0
346.667, 0.167763, 0
346.733, 0.167903, 0
346.8, 0.167866, 0
346.867, 0.16786, 4.05335e-05
346.933, 0.167779, 1.62134e-05
347, 0.167744, 0
347.067, 0.167774, 0
347.133, 0.16776, 2.70224e-06
347.2, 0.167784, 0
347.267, 0.167879, 2.70224e-06
347.333, 0.167933, 0
347.4, 0.167768, 0
347.467, 0.167882, 0
347.533, 0.167893, 2.70224e-06
347.6, 0.167906, 0
347.667, 0.168017, 2.70224e-06
347.733, 0.16809, 0
347.8, 0.168055, 0
347.867, 0.16816, 0.000116196
347.933, 0.168133, 4.5938e-05
348, 0.167814, 0.00123492
348.067, 0.167952, 2.43201e-05
348.133, 0.168003, 5.40447e-06
348.2, 0.167998, 0
348.267, 0.167909, 2.16179e-05
348.333, 0.167874, 1.89156e-05
348.4, 0.167906, 1.89156e-05
348.467, 0.16799, 1.35112e-05
348.533, 0.167884, 4.5938e-05
348.6, 0.167882, 5.40447e-06
348.667, 0.167728, 6.48536e-05
348.733, 0.167928, 0.000245903
348.8, 0.167741, 0.000186454
348.867, 0.167706, 0.000183752
348.933, 0.167652, 0.000248606
349, 0.167687, 1.35112e-05
349.067, 0.167706, 2.70224e-05
349.133, 0.167766, 2.70224e-06
349.2, 0.167784, 8.10671e-06
349.267, 0.167757, 0.000164836
349.333, 0.167717, 0.000105387
349.4, 0.167595, 2.70224e-05
349.467, 0.167609, 7.83648e-05
349.533, 0.167666, 0.000137814
349.6, 0.167674, 3.51291e-05
349.667, 0.167733, 0.000729604
349.733, 0.167682, 2.97246e-05
349.8, 0.167749, 1.62134e-05
349.867, 0.167657, 0.000235094
349.933, 0.167576, 4.05335e-05
350, 0.167698, 1.08089e-05
350.067, 0.16769, 2.16179e-05
350.133, 0.167817, 5.40447e-06
350.2, 0.167771, 1.89156e-05
350.267, 0.167739, 8.10671e-06
350.333, 0.167795, 2.70224e-06
350.4, 0.167795, 8.10671e-06
350.467, 0.170976, 0.0033805
350.533, 0.175932, 0.00543149
350.6, 0.178766, 0.00353723
350.667, 0.184473, 0.0068853
350.733, 0.18867, 0.00986046
350.8, 0.191162, 0.00920111
350.867, 0.195418, 0.0153352
350.933, 0.199179, 0.0185238
351, 0.200355, 0.0128653
351.067, 0.202316, 0.0193723
351.133, 0.205529, 0.0201803
351.2, 0.206008, 0.0140759
351.267, 0.207551, 0.0214017
351.333, 0.207729, 0.02315
351.4, 0.207896, 0.014357
351.467, 0.207434, 0.0216206
351.533, 0.205789, 0.0219016
351.6, 0.206189, 0.0152325
351.667, 0.206094, 0.0218097
351.733, 0.206481, 0.0212315
351.8, 0.206629, 0.0151812
351.867, 0.207648, 0.0210774
351.933, 0.208064, 0.0208937
352, 0.20808, 0.0149947
352.067, 0.208899, 0.0212098
352.133, 0.209399, 0.0233068
352.2, 0.209783, 0.0165485
352.267, 0.211226, 0.0243039
352.333, 0.214485, 0.0254686
352.4, 0.2168, 0.0192669
352.467, 0.221851, 0.0279816
352.533, 0.227498, 0.0319377
352.6, 0.232395, 0.0247228
352.667, 0.242863, 0.0371152
352.733, 0.25468, 0.0393554
352.8, 0.261071, 0.0297678
352.867, 0.271918, 0.0427899
352.933, 0.28233, 0.0458326
353, 0.28414, 0.0384906
353.067, 0.294784, 0.0493266
353.133, 0.309782, 0.0507723
353.2, 0.313916, 0.0386122
353.267, 0.322917, 0.0531854
353.333, 0.330265, 0.05485
353.4, 0.334272, 0.0412983
353.467, 0.338585, 0.0566983
353.533, 0.355636, 0.0576927
353.6, 0.359778, 0.0422278
353.667, 0.365631, 0.0595573
353.733, 0.37236, 0.0627162
353.8, 0.37346, 0.0449598
353.867, 0.375694, 0.0646969
353.933, 0.377516, 0.0667047
354, 0.37734, 0.0465811
354.067, 0.3749, 0.0677261
354.133, 0.37102, 0.068099
354.2, 0.367788, 0.0462677
354.267, 0.362667, 0.0667587
354.333, 0.360089, 0.0651752
354.4, 0.358768, 0.0419468
354.467, 0.354722, 0.0614759
354.533, 0.35158, 0.0553742
354.6, 0.349215, 0.0356587
354.667, 0.340949, 0.0563686
354.733, 0.33855, 0.0474891
354.8, 0.336993, 0.0324782
354.867, 0.331664, 0.0448895
354.933, 0.326362, 0.0419657
355, 0.32373, 0.027906
355.067, 0.317729, 0.0389554
355.133, 0.312149, 0.0370585
355.2, 0.311579, 0.0262441
355.267, 0.308247, 0.0362154
355.333, 0.307374, 0.0348751
355.4, 0.306955, 0.0230312
355.467, 0.304985, 0.0354939
355.533, 0.304639, 0.0363045
355.6, 0.305134, 0.0258415
355.667, 0.305588, 0.0374881
355.733, 0.306466, 0.0364369
355.8, 0.305909, 0.0244336
355.867, 0.306704, 0.0361451
355.933, 0.305596, 0.0352642
356, 0.305344, 0.0221556
356.067, 0.302996, 0.0351372
356.133, 0.300705, 0.0344238
356.2, 0.299024, 0.021453
356.267, 0.296938, 0.032697
356.333, 0.288723, 0.0344373
356.4, 0.289412, 0.0182536
356.467, 0.287618, 0.0307541
356.533, 0.286615, 0.0291814
356.6, 0.285818, 0.0169944
356.667, 0.284751, 0.0298543
356.733, 0.28434, 0.0302002
356.8, 0.284532, 0.0202722
356.867, 0.28524, 0.032416
356.933, 0.290396, 0.0329375
357, 0.293144, 0.0217665
357.067, 0.2982, 0.0367504
357.133, 0.303664, 0.0388257
357.2, 0.306582, 0.0261009
357.267, 0.312889, 0.0425872
357.333, 0.319758, 0.0431817
357.4, 0.322798, 0.0272656
357.467, 0.32773, 0.0437492
357.533, 0.316651, 0.0440248
357.6, 0.317969, 0.0262171
357.667, 0.31821, 0.0406822
357.733, 0.318096, 0.0406632
357.8, 0.318488, 0.0248876
357.867, 0.303823, 0.0401417
357.933, 0.301388, 0.0392581
358, 0.296427, 0.0300164
358.067, 0.29439, 0.0367342
358.133, 0.290828, 0.0381448
358.2, 0.290063, 0.0228339
358.267, 0.287469, 0.0356317
358.333, 0.28664, 0.0362478
358.4, 0.286977, 0.022542
358.467, 0.287985, 0.0364667
358.533, 0.289934, 0.0373611
358.6, 0.289823, 0.0241985
358.667, 0.288942, 0.0379448
358.733, 0.288866, 0.0371936
358.8, 0.289158, 0.0240121
358.867, 0.289961, 0.0367801
358.933, 0.291971, 0.0386258
359, 0.293568, 0.0269602
359.067, 0.299062, 0.0432385
359.133, 0.304526, 0.0453678
359.2, 0.306633, 0.0312811
359.267, 0.311473, 0.0447004
359.333, 0.314891, 0.0462217
359.4, 0.316791, 0.0340779
359.467, 0.321069, 0.0498481
359.533, 0.323922, 0.0513127
359.6, 0.325198, 0.0365261
359.667, 0.325984, 0.0580035
359.733, 0.327622, 0.0519775
359.8, 0.328211, 0.0340617
359.867, 0.3294, 0.0521396
359.933, 0.329529, 0.0513857
360, 0.329032, 0.0318485
360.067, 0.327832, 0.0510128
360.133, 0.327257, 0.0496049
360.2, 0.32717, 0.0302191
360.267, 0.325206, 0.0480782
360.333, 0.323898, 0.047762
360.4, 0.323298, 0.0292787
360.467, 0.322293, 0.0444383
360.533, 0.32042, 0.0408416
360.6, 0.320045, 0.0250578
360.667, 0.318572, 0.0374422
360.733, 0.317372, 0.0351588
360.8, 0.316637, 0.0209666
360.867, 0.31477, 0.032062
360.933, 0.313589, 0.0304488
361, 0.313186, 0.0182779
361.067, 0.313519, 0.0310054
361.133, 0.316026, 0.0290166
361.2, 0.317591, 0.0182266
361.267, 0.320112, 0.0285788
361.333, 0.324055, 0.0345724
361.4, 0.326052, 0.0189129
361.467, 0.327911, 0.030946
361.533, 0.331197, 0.0310244
361.6, 0.333061, 0.0206451
361.667, 0.33558, 0.0311433
361.733, 0.338768, 0.0298408
361.8, 0.339031, 0.0194264
361.867, 0.341314, 0.0294436
361.933, 0.345478, 0.0337401
362, 0.348072, 0.0211774
362.067, 0.350277, 0.038034
362.133, 0.352566, 0.0441518
362.2, 0.353677, 0.0276817
362.267, 0.357198, 0.047662
362.333, 0.36107, 0.0506534
362.4, 0.362799, 0.0341914
362.467, 0.36702, 0.0542933
362.533, 0.371538, 0.0557525
362.6, 0.37463, 0.0378178
362.667, 0.379875, 0.0578143
362.733, 0.38452, 0.0594816
362.8, 0.387917, 0.0403498
362.867, 0.393443, 0.0625
362.933, 0.397145, 0.0646483
363, 0.393235, 0.0550472
363.067, 0.396831, 0.0646915
363.133, 0.401295, 0.067637
363.2, 0.402755, 0.0434519
363.267, 0.407886, 0.0672992
363.333, 0.410694, 0.0665182
363.4, 0.411667, 0.0417333
363.467, 0.412875, 0.0635539
363.533, 0.413899, 0.0614434
363.6, 0.414228, 0.0390635
363.667, 0.414096, 0.0607084
363.733, 0.415182, 0.0586926
363.8, 0.415606, 0.0386122
363.867, 0.415785, 0.0555039
363.933, 0.415744, 0.0553418
364, 0.416293, 0.0347913
364.067, 0.416768, 0.0551959
364.133, 0.418768, 0.0509506
364.2, 0.419363, 0.0343076
364.267, 0.4193, 0.0498265
364.333, 0.418395, 0.0497076
364.4, 0.417112, 0.0312919
364.467, 0.415447, 0.0489294
364.533, 0.412623, 0.0449976
364.6, 0.41188, 0.0308217
364.667, 0.405862, 0.0516748
364.733, 0.404819, 0.0450922
364.8, 0.403846, 0.0275655
364.867, 0.401914, 0.0441032
364.933, 0.399388, 0.0432493
365, 0.39912, 0.0298165
365.067, 0.398412, 0.0462839
365.133, 0.401628, 0.0484376
365.2, 0.403282, 0.0296219
365.267, 0.406735, 0.0487267
365.333, 0.410288, 0.0467838
365.4, 0.413501, 0.0294084
365.467, 0.418687, 0.0484808
365.533, 0.425437, 0.0490942
365.6, 0.428602, 0.0294111
365.667, 0.433717, 0.0459407
365.733, 0.438521, 0.0472459
365.8, 0.441932, 0.0288842
365.867, 0.447147, 0.0465136
365.933, 0.451976, 0.0457353
366, 0.454481, 0.0294436
366.067, 0.459121, 0.0465487
366.133, 0.464125, 0.047127
366.2, 0.467881, 0.028822
366.267, 0.473037, 0.0459272
366.333, 0.482346, 0.0539582
366.4, 0.485992, 0.0256469
366.467, 0.492955, 0.0417279
366.533, 0.498489, 0.0407308
366.6, 0.50648, 0.0222151
366.667, 0.518286, 0.0369179
366.733, 0.527763, 0.0378448
366.8, 0.542239, 0.0208613
366.867, 0.555925, 0.0361235
366.933, 0.563924, 0.0337915
367, 0.567451, 0.017705
367.067, 0.572074, 0.030184
367.133, 0.586404, 0.0307839
367.2, 0.589914, 0.0136436
367.267, 0.593292, 0.0294246
367.333, 0.598205, 0.0272466
367.4, 0.600942, 0.0132896
367.467, 0.603574, 0.0270034
367.533, 0.605293, 0.0233662
367.6, 0.605944, 0.0128626
367.667, 0.606692, 0.0229014
367.733, 0.606341, 0.0205721
367.8, 0.605984, 0.0115602
367.867, 0.605868, 0.0218719
367.933, 0.605876, 0.0230501
368, 0.60709, 0.0271791
368.067, 0.608508, 0.0248498
368.133, 0.609157, 0.0250389
368.2, 0.609308, 0.0154946
368.267, 0.608892, 0.0231744
368.333, 0.609354, 0.0217881
368.4, 0.609819, 0.0130545
368.467, 0.609922, 0.0202506
368.533, 0.612013, 0.0200344
368.6, 0.614478, 0.0099118
368.667, 0.617282, 0.018032
368.733, 0.621525, 0.0183725
368.8, 0.624551, 0.010663
368.867, 0.626789, 0.0191399
368.933, 0.627797, 0.0182509
369, 0.629607, 0.0102334
369.067, 0.629959, 0.0190535
369.133, 0.630445, 0.0185644
369.2, 0.630521, 0.0105063
369.267, 0.629515, 0.0182806
369.333, 0.630899, 0.0179239
369.4, 0.631485, 0.00960374
369.467, 0.631548, 0.0156027
369.533, 0.630969, 0.0141462
369.6, 0.63115, 0.00802023
369.667, 0.636166, 0.0219043
369.733, 0.636158, 0.0131518
369.8, 0.635909, 0.0082256
369.867, 0.635955, 0.0124708
369.933, 0.63606, 0.0122925
370, 0.63602, 0.00805266
370.067, 0.636395, 0.0130869
370.133, 0.637106, 0.0136031
370.2, 0.63699, 0.00903357
370.267, 0.637038, 0.0149785
370.333, 0.637714, 0.0154244
370.4, 0.637271, 0.00987667
370.467, 0.637595, 0.015827
370.533, 0.638395, 0.0157351
370.6, 0.638163, 0.00990099
370.667, 0.638403, 0.0153622
370.733, 0.63779, 0.015954
370.8, 0.637687, 0.0104658
370.867, 0.637171, 0.0172754
370.933, 0.636525, 0.0175618
371, 0.635917, 0.0111494
371.067, 0.636403, 0.0181104
371.133, 0.635558, 0.0182995
371.2, 0.636058, 0.0116385
371.267, 0.635301, 0.018994
371.333, 0.633599, 0.0285761
371.4, 0.633966, 0.0134031
371.467, 0.633388, 0.0210504
371.533, 0.633374, 0.0219016
371.6, 0.633058, 0.0141732
371.667, 0.633731, 0.0231852
371.733, 0.634058, 0.0224718
371.8, 0.63405, 0.0137652
371.867, 0.634542, 0.0219205
371.933, 0.635225, 0.021426
372, 0.634774, 0.0134409
372.067, 0.635109, 0.0214801
372.133, 0.631542, 0.0207667
372.2, 0.631285, 0.0127464
372.267, 0.630126, 0.0204829
372.333, 0.629283, 0.0197614
372.4, 0.629072, 0.0118331
372.467, 0.627908, 0.0190237
372.533, 0.626605, 0.0181617
372.6, 0.625984, 0.0107765
372.667, 0.629402, 0.0177618
372.733, 0.630429, 0.0175753
372.8, 0.630204, 0.0108495
372.867, 0.632401, 0.0173538
372.933, 0.632542, 0.0161188
373, 0.644326, 0.016843
373.067, 0.645026, 0.015473
373.133, 0.642432, 0.0142273
373.2, 0.641838, 0.00887414
373.267, 0.642902, 0.013649
373.333, 0.642751, 0.0130653
373.4, 0.643648, 0.00758788
373.467, 0.645145, 0.0125357
373.533, 0.645518, 0.0111089
373.6, 0.644597, 0.0067745
373.667, 0.644334, 0.0116304
373.733, 0.644075, 0.0117331
373.8, 0.643643, 0.00667452
373.867, 0.644648, 0.0113926
373.933, 0.644216, 0.0113494
374, 0.644375, 0.00657454
374.067, 0.644734, 0.0115521
374.133, 0.645988, 0.0106441
374.2, 0.645942, 0.00601518
374.267, 0.645161, 0.0102388
374.333, 0.644229, 0.010663
374.4, 0.646329, 0.00643943
374.467, 0.648839, 0.0109738
374.533, 0.649993, 0.0112116
374.6, 0.649361, 0.00716092
374.667, 0.650631, 0.0182725
374.733, 0.650417, 0.0110143
374.8, 0.651255, 0.00669073
374.867, 0.652122, 0.0106819
374.933, 0.652417, 0.0105414
375, 0.651582, 0.0060395
375.067, 0.651793, 0.00999557
375.133, 0.652057, 0.00971724
375.2, 0.651171, 0.00558282
375.267, 0.650288, 0.00922813
375.333, 0.648026, 0.00868769
375.4, 0.647955, 0.00406957
375.467, 0.647569, 0.00793646
375.533, 0.646515, 0.0067718
375.6, 0.646599, 0.00387501
375.667, 0.647612, 0.00706094
375.733, 0.648672, 0.00729874
375.8, 0.64999, 0.00373719
375.867, 0.654606, 0.00659616
375.933, 0.655838, 0.00600707
376, 0.656681, 0.00345075
376.067, 0.658959, 0.00635566
376.133, 0.661686, 0.00613407
376.2, 0.665817, 0.00370206
376.267, 0.664426, 0.00646375
376.333, 0.667984, 0.0130923
376.4, 0.667576, 0.0037426
376.467, 0.667657, 0.00667182
376.533, 0.668025, 0.00730955
376.6, 0.668401, 0.00418306
376.667, 0.668528, 0.00720416
376.733, 0.668603, 0.00723929
376.8, 0.665788, 0.0038696
376.867, 0.662418, 0.00673127
376.933, 0.660072, 0.00684476
377, 0.65881, 0.00380205
377.067, 0.656978, 0.00702311
377.133, 0.655797, 0.00673397
377.2, 0.655433, 0.00390473
377.267, 0.655003, 0.00663399
377.333, 0.654916, 0.00597194
377.4, 0.654689, 0.00325079
377.467, 0.6549, 0.00625297
377.533, 0.655154, 0.00619893
377.6, 0.654903, 0.00341833
377.667, 0.654881, 0.00600166
377.733, 0.654825, 0.00602598
377.8, 0.654406, 0.00299408
377.867, 0.654403, 0.005318
377.933, 0.654168, 0.00502346
378, 0.651485, 0.00928218
378.067, 0.652244, 0.00476134
378.133, 0.652782, 0.00508561
378.2, 0.652922, 0.00252659
378.267, 0.653063, 0.00470189
378.333, 0.653133, 0.00438032
378.4, 0.653311, 0.00215909
378.467, 0.653284, 0.00441275
378.533, 0.653682, 0.00503426
378.6, 0.653527, 0.00238337
378.667, 0.654195, 0.00479647
378.733, 0.653979, 0.00480187
378.8, 0.654054, 0.00254551
378.867, 0.65373, 0.00489105
378.933, 0.653155, 0.00546932
379, 0.652641, 0.00349939
379.067, 0.652533, 0.00566118
379.133, 0.652444, 0.00627999
379.2, 0.652347, 0.0039858
379.267, 0.652255, 0.00703392
379.333, 0.652793, 0.00625297
379.4, 0.653098, 0.00351291
379.467, 0.65313, 0.00579629
379.533, 0.652765, 0.00572604
379.6, 0.653217, 0.00339401
379.667, 0.652974, 0.0109224
379.733, 0.653527, 0.00421819
379.8, 0.653541, 0.00226988
379.867, 0.653736, 0.00322917
379.933, 0.654079, 0.0030184
380, 0.653673, 0.00137544
380.067, 0.651766, 0.00339401
380.133, 0.652257, 0.00360478
380.2, 0.652487, 0.00208613
380.267, 0.651379, 0.00337509
380.333, 0.650587, 0.00236175
380.4, 0.650317, 0.001089
380.467, 0.650382, 0.00209693
380.533, 0.65115, 0.00254551
380.6, 0.651168, 0.00200506
380.667, 0.649912, 0.00356425
380.733, 0.648853, 0.00365072
380.8, 0.64882, 0.00210234
380.867, 0.649142, 0.00306433
380.933, 0.649401, 0.00273196
381, 0.650133, 0.00139706
381.067, 0.651214, 0.00221043
381.133, 0.651436, 0.00191588
381.2, 0.651547, 0.000978209
381.267, 0.651455, 0.00141597
381.333, 0.652457, 0.005445
381.4, 0.652482, 0.000767435
381.467, 0.651966, 0.00094308
381.533, 0.652252, 0.00104847
381.6, 0.652384, 0.0008458
381.667, 0.652406, 0.00113494
381.733, 0.652741, 0.00129437
381.8, 0.652563, 0.000837693
381.867, 0.65272, 0.0013295
381.933, 0.652398, 0.00151866
382, 0.652447, 0.00107549
382.067, 0.652374, 0.00165107
382.133, 0.652206, 0.00166458
382.2, 0.651844, 0.000937676
382.267, 0.651844, 0.00156459
382.333, 0.651614, 0.00138354
382.4, 0.651644, 0.000799862
382.467, 0.651617, 0.00128626
